"s_x1","s_x2","s_x3","s_x4","s_x5","s_x6","s_x7","s_x8","s_x9","s_x10","s_x11","s_x12","s_x13","s_x14","s_x15","s_y","s_y2",
0.099757,0.01934,-0.17788,-0.51275,1.3735,,26.474,-12.694,6723.6091,6729.5945,6732.2085,6731.8417,6709.2928,6669.5068,6666.432,,,
-0.089692,0.0099757,-0.012653,-0.56196,1.2664,,27.3365,-12.1742,6721.4027,6727.3028,6730.3062,6730.4272,6709.5947,6670.4471,6667.1016,,,
-0.2522,-0.34166,-0.38626,-0.39426,1.2016,,25.6581,-13.494,6714.2852,6722.3478,6726.5242,6727.5341,6709.2204,6671.0333,6667.538,,,
0.26134,0.0084859,-0.061889,-0.3112,-0.24369,,36.2252,-11.4698,6715.3768,6721.4773,6725.4036,6726.5842,6709.5474,6671.9546,6668.2006,,,
-0.0099739,0.25134,0.0084868,-0.36017,-0.6702,,34.8716,-9.75,6715.8812,6720.6432,6724.3394,6725.661,6709.8353,6672.8444,6668.8455,,,
-0.10094,-0.1109,-0.19203,-0.36956,-0.58345,,33.8519,-9.0688,6713.9575,6718.7281,6722.5607,6724.1799,6709.8461,6673.5824,6669.392,,,
0.15901,0.057914,0.056424,0.043764,-0.55811,,47.61,-6.8264,6716.2316,6719.1012,6722.3382,6723.8561,6710.2749,6674.517,6670.0727,,,
-0.04315,0.1158,0.26612,-0.12117,-0.4701,,40.787,-5.4395,6716.7811,6718.8791,6721.7809,6723.287,6710.5731,6675.3756,6670.7059,,,
0.059989,0.016814,0.064756,0.0028267,-0.34676,,41.5124,-3.7645,6718.4907,6719.4302,6721.797,6723.1558,6711.0177,6676.2971,6671.3841,,,
-1.2186,-1.1593,-1.1447,-1.1363,-1.7221,,24.8943,-12.9572,6692.3272,6704.9883,6711.5724,6715.2362,6708.2327,6675.5784,6670.9684,,,
0.35979,-0.86315,-0.68881,-0.87952,-1.2816,,36.2323,-14.9464,6682.8481,6697.5159,6705.6121,6710.3461,6706.4938,6675.3469,6670.8746,,,
0.091538,0.45166,-0.75572,-0.69972,-0.7442,,35.5448,-14.5527,6678.5621,6692.5112,6701.1593,6706.5027,6705.0623,6675.2408,6670.8629,,,
-0.15127,-0.059875,-0.86307,-0.59925,-1.1788,,34.5156,-14.7194,6672.3414,6686.5819,6696.0019,6702.0643,6703.2912,6674.937,6670.7177,,,
-0.048199,-0.1994,-0.97026,-0.90613,-1.5036,,34.8984,-14.317,6667.1243,6681.147,6691.0879,6697.743,6701.4637,6674.5757,6670.5319,,,
-0.065047,-0.11321,0.18614,-0.96071,-1.5687,,31.8876,-13.6892,6662.2028,6675.913,6686.2469,6693.4208,6699.5381,6674.1358,6670.2912,,,
-2.1329,-2.1966,-2.3023,-2.9752,-3.634,,18.7961,-30.4795,6611.6252,6645.8325,6664.2748,6675.9969,6692.1236,6670.8949,6668.1744,,,
-1.7117,-3.8081,-4.0624,-4.7874,-5.6168,,14.6208,-53.3508,6540.7601,6600.9593,6631.1192,6649.6191,6680.6298,6665.5114,6664.6096,,,
-1.5545,-3.2396,-5.4106,-6.227,-6.9489,,8.808,-77.1854,6460.3601,6546.1594,6589.6743,6616.2801,6665.6858,6658.2649,6659.7745,,,
1.1483,-0.42397,-4.2783,-5.207,-5.751,,20.2107,-78.2692,6430.8734,6514.4759,6562.4525,6593.0058,6654.1648,6652.5943,6655.9616,,,
-0.1833,0.96292,-4.3915,-4.2136,-5.8469,,20.0411,-75.5821,6407.3223,6486.4294,6537.1735,6570.8358,6642.6376,6646.8047,6652.0445,,,
-0.32955,-0.51225,-2.6298,-4.8715,-6.1916,,17.8985,-71.6844,6384.6348,6459.6713,6512.4343,6548.7809,6630.7404,6640.7147,6647.9016,,,
-3.4605,-3.7786,-4.3622,-8.2474,-9.4014,,13.1194,-92.3931,6296.3866,6397.8929,6463.3662,6507.9342,6610.7071,6630.4013,6640.9081,,,
0.98025,-2.5142,-1.8998,-7.2076,-8.1273,,18.7292,-91.5722,6257.551,6358.2542,6427.9305,6476.6909,6593.8119,6621.4801,6634.8018,,,
-0.32185,0.65524,-3.3257,-7.4617,-8.5856,,20.1727,-87.2868,6225.0307,6322.2061,6394.4379,6446.5289,6576.7993,6612.3417,6628.5129,,,
0.27679,-0.045956,-2.8801,-7.1451,-8.3684,,19.4883,-76.1407,6209.0338,6295.8123,6367.2632,6420.8633,6561.1224,6603.7219,6622.5331,,,
-0.43888,-0.16331,-2.9866,-5.5378,-8.687,,18.2433,-66.7417,6189.3325,6269.2882,6340.0965,6395.0601,6544.9972,6594.7359,6616.2734,,,
1.2864,0.84183,1.7835,-2.6565,-7.2761,,25.7355,-45.2208,6202.5684,6261.9704,6326.2145,6379.2487,6532.6068,6587.4944,6611.1445,,,
-0.48531,0.79481,0.30632,-1.5993,-7.8385,,24.9754,-31.083,6201.3156,6250.4867,6310.2889,6362.0641,6519.5167,6579.7977,6605.6831,,,
-2.0688,-2.5441,-1.4516,-4.729,-9.6873,,21.9962,-34.7525,6157.7337,6217.7746,6280.324,6334.3027,6501.9109,6569.714,6598.5955,,,
-0.55365,-2.611,-2.2678,-5.0825,-10.1151,,24.5559,-37.2336,6117.4758,6184.8992,6249.9035,6305.9844,6483.6776,6559.1644,6591.1567,,,
0.71294,0.15534,-1.1371,-4.0898,-9.5645,,31.4967,-28.9717,6104.9839,6165.8266,6228.6656,6284.462,6467.8471,6549.676,6584.3864,,,
-0.10888,0.60328,-2.4989,-0.75998,-9.5818,,35.2985,-20.6816,6094.4492,6149.0181,6209.2549,6264.359,6452.3778,6540.2444,6577.6181,,,
0,-0.10888,-2.0235,-1.7233,-9.3532,,28.5823,-11.9165,6087.4262,6135.2657,6192.2705,6246.1705,6437.5151,6530.9995,6570.9394,,,
0,0,0.046289,-1.406,-9.5895,,29.0695,-3.2859,6082.7441,6124.0138,6177.4092,6229.7143,6423.2353,6521.9378,6564.3492,,,
0,0,0.60328,-1.6782,-9.5805,,29.9868,4.8154,6079.6227,6114.8076,6164.4056,6214.8253,6409.5155,6513.0554,6557.8463,,,
0.67541,0.67541,0.56579,-0.57773,-8.8778,,49.4351,17.385,6091.2152,6114.7335,6158.1549,6205.261,6397.9423,6505.1613,6551.9729,,,
0.26544,0.94264,0.94264,-1.5799,-8.781,,44.4306,28.8925,6104.3534,6117.6238,6154.7143,6198.1533,6387.4595,6497.7448,6546.3922,,,
-0.47842,-0.21425,0.45971,-1.573,-9.1782,,43.5018,33.2502,6103.3356,6114.6558,6148.0375,6188.9291,6376.2376,6489.8944,6540.4969,,,
-0.73378,-1.2087,-0.27744,-0.23128,-9.8987,,37.4288,30.8516,6087.7338,6104.0875,6136.599,6176.3197,6363.7,6481.3129,6534.0868,,,
1.4522,0.70772,1.1707,1.781,-7.4627,,49.4955,41.2135,6106.6492,6111.4316,6137.5842,6173.2874,6355.1031,6474.643,6528.9264,,,
-0.48011,0.96507,0.0094858,0.57533,-8.2371,,38.374,43.9455,6109.4261,6112.0768,6134.7586,6167.7343,6345.6866,6467.5209,6523.4437,,,
0.25838,-0.22296,0.0024467,0.94511,-8.0841,,42.8556,47.4338,6116.5441,6115.4773,6134.2613,6164.2148,6337.2588,6460.8528,6518.2428,,,
0.20389,0.4628,0.68805,1.1509,-7.7572,,60.0882,50.6838,6125.456,6120.5324,6135.3886,6162.221,6329.6518,6454.5642,6513.2764,,,
0.30489,0.5094,1.7416,1.4593,-7.4313,,68.0975,54.2939,6137.6407,6128.0738,6138.7163,6162.2009,6323.0776,6448.7711,6508.6239,,,
-0.25819,0.045904,0.026365,1.1974,-7.6102,,60.3813,53.3954,6140.4605,6131.3513,6139.6393,6160.6675,6316.1373,6442.7776,6503.8223,,,
0.35828,0.099156,0.86901,0.87858,-5.2585,,64.1928,54.4375,6149.6803,6138.0365,6143.1994,6161.3773,6310.3327,6437.3388,6499.3759,,,
-0.69632,-0.34054,-0.091505,-0.089061,-4.2797,,56.874,48.2249,6141.5102,6135.6971,6140.9457,6157.929,6303.0715,6431.1573,6494.4195,,,
-0.1884,-0.88341,-0.48264,0.20209,-2.9515,,55.1835,41.6898,6132.2168,6131.6849,6137.5312,6153.71,6295.6424,6424.8696,6489.3759,,,
0.25958,0.070692,-0.52759,1.2048,-3.8042,,56.9435,38.6988,6131.3112,6131.2877,6136.5273,6151.4043,6289.127,6419.0207,6484.6094,,,
0.25695,0.5172,-0.01383,0.012532,-3.3799,,54.0715,37.9823,6135.9575,6133.8263,6137.6177,6150.8182,6283.4848,6413.5995,6480.1145,,,
-0.11114,0.14553,-0.48151,0.38332,-3.1682,,51.0543,35.7605,6136.7783,6134.6615,6137.718,6149.6374,6277.7959,6408.1504,6475.5888,,,
0.17301,0.061674,0.3897,0.29784,0.47632,,56.8056,34.8573,6140.8655,6137.2758,6139.1332,6149.5805,6272.7467,6403.0195,6471.2636,,,
-0.14279,0.029975,0.43558,-0.049159,-0.64111,,63.301,32.2725,6140.6637,6137.8184,6139.2741,6148.6928,6267.5511,6397.8163,6466.8795,,,
1.5636,1.4186,1.7419,1.2051,1.2383,,64.2173,42.0704,6172.5325,6155.7187,6151.3986,6157.0335,6266.3244,6394.6174,6463.825,,,
-0.55434,1.0006,0.9186,0.90464,0.39922,,63.2244,42.3535,6182.255,6164.0789,6157.6862,6161.2875,6263.7901,6390.7972,6460.3532,,,
-0.47003,-1.0218,0.55601,0.071821,0.36781,,56.1205,37.2533,6179.02,6165.6191,6159.5442,6162.3601,6260.2121,6386.4755,6456.5412,,,
-0.67573,-1.1426,-0.29598,0.092569,-1.5765,,48.3209,27.3583,6162.96,6159.2956,6155.9562,6159.3582,6255.1387,6381.4134,6452.2273,,,
-0.38086,-1.054,-0.53369,-0.10043,-1.4732,,42.7318,17.2578,6144.47,6149.8764,6149.8979,6154.4183,6249.3485,6375.9892,6447.6612,,,
0.17405,-0.20748,-1.8946,-0.18566,0.78329,,46.2167,11.8556,6135.6867,6144.1025,6145.9257,6150.9614,6244.2023,6370.8829,6443.2965,,,
-0.52451,-0.35137,-1.8651,-0.96367,0.81283,,39.1944,4.2018,6119.1344,6133.5439,6138.4387,6144.7774,6237.9995,6365.2422,6438.5645,,,
-2.7402,-3.2503,-4.1035,-3.5703,-2.6437,,29.559,-21.6614,6052.5096,6094.5832,6111.0414,6123.2996,6225.4999,6356.4109,6431.6862,,,
0.015711,-2.7249,-3.4359,-3.7217,-2.5223,,30.3837,-36.1285,6008.4031,6062.8753,6087.1849,6103.9558,6213.527,6347.7729,6424.9115,,,
-0.60488,-0.58926,-3.6531,-4.1673,-3.1119,,26.1092,-47.3011,5967.0621,6030.4216,6061.8343,6083.0438,6200.6192,6338.5968,6417.7521,,,
-0.19458,-0.79829,-4.0076,-5.8262,-3.3005,,23.2337,-52.6063,5935.6847,6001.7868,6038.2213,6063.033,6187.7687,6329.3756,6410.5359,,,
-0.13503,-0.32935,-3.6318,-5.4292,-3.431,,23.1836,-53.3865,5912.1231,5976.9165,6016.5686,6044.1727,6175.1111,6320.1801,6403.3103,,,
0.17238,0.037119,-0.74587,-4.8188,-3.9135,,23.1067,-48.8654,5899.7854,5958.4062,5998.8863,6028.0715,6163.3463,6311.3668,6396.3142,,,
0.96645,1.1405,0.19763,-3.2451,-3.2418,,31.3051,-35.1905,5910.4869,5953.5851,5990.5118,6018.9113,6154.2696,6303.8524,6390.1629,,,
-0.15594,0.80901,0.6502,-3.0266,-2.9282,,16.6727,-24.8426,5914.538,5947.9587,5982.0278,6009.7426,6145.1861,6296.3037,6383.9706,,,
-0.129,-0.28473,0.71634,-3.32,-2.3368,,17.6849,-16.8603,5914.692,5941.9662,5973.6493,6000.7195,6136.1592,6288.7531,6377.759,,,
0.77413,0.64414,1.6332,-2.0578,-2.9895,,26.9946,-3.9212,5930.058,5945.3887,5972.0419,5996.9167,6129.282,6282.2588,6372.2363,,,
-0.67541,0.093491,0.77309,0.021455,-3.1799,,27.0799,0.47241,5926.882,5940.8689,5965.6029,5989.6418,6121.0956,6275.0958,6366.2534,,,
-2.378,-3.0373,-2.5649,-2.3724,-5.7259,,21.5608,-13.5528,5877.8347,5911.5728,5942.3701,5969.6512,6107.7091,6265.2868,6358.485,,,
7.3038,4.7521,4.7148,5.3956,0.95389,,54.24,33.4934,5985.8498,5964.3559,5974.8088,5991.7682,6111.4021,6264.0312,6356.4108,,,
-0.27218,7.0117,4.5647,5.3137,0.37309,,55.0883,60.2409,6052.2332,6004.473,6001.0827,6010.1712,6114.2883,6262.4662,6354.1404,,,
-0.075667,-0.34764,3.6829,5.3763,0.55678,,66.1061,74.2833,6094.9288,6036.4452,6023.4874,6026.3759,6116.8778,6260.8396,6351.8382,,,
-0.065692,-0.14131,4.3194,5.1259,0.13197,,65.7374,79.536,6122.0392,6061.8661,6042.5839,6040.6505,6119.2065,6259.1647,6349.5126,,,
0.18474,0.11893,7.0579,4.3119,1.0204,,69.2158,80.7974,6143.9161,6084.7395,6060.7197,6054.6524,6121.8913,6257.749,6347.369,,,
-0.6841,-0.50063,-0.91166,3.7601,0.51868,,66.6094,72.4478,6144.3908,6095.7578,6071.2972,6063.2893,6122.8109,6255.5231,6344.6932,,,
0.075667,-0.60895,-0.56605,3.9728,0.33429,,67.4462,64.3431,6146.2572,6105.6182,6081.1338,6071.5465,6123.8767,6253.4333,6342.1143,,,
0,0.075667,-0.49075,3.1741,0.077133,,67.0382,56.0765,6147.5014,6113.6858,6089.7409,6079.0173,6124.9008,6251.3849,6339.5696,,,
0.18163,0.18163,-0.24448,4.0643,0.37045,,65.0627,49.4397,6152.0543,6122.3175,6098.6682,6086.8404,6126.3227,6249.5983,6337.2066,,,
-0.30562,-0.12455,-0.73275,6.2735,-0.10912,,64.2539,40.2306,6148.8129,6125.9561,6104.126,6092.1252,6126.9504,6247.4742,6334.6254,,,
-0.20839,-0.51338,-0.25727,-1.1666,-0.17475,,63.8266,30.57,6142.3852,6126.6059,6107.3015,6095.6875,6127.0516,6245.1387,6331.9089,,,
0.058569,-0.14994,-0.27431,-0.8388,-1.654,,61.7457,23.155,6139.2968,6127.7903,6110.5288,6099.2525,6127.2896,6242.9205,6329.276,,,
0.25892,0.31764,-0.016098,-0.50677,-0.84977,,66.1074,19.0521,6142.5312,6131.6466,6115.3377,6103.9904,6128.141,6241.0607,6326.8882,,,
0.00048788,0.25941,-0.19688,-0.44088,-0.38104,,82.4822,15.1738,6144.6975,6134.8072,6119.5492,6108.2799,6128.9601,6239.2383,6324.5325,,,
0.22914,0.22963,0.33847,-0.39676,0.52652,,37.9177,13.3996,6150.8383,6139.955,6124.9956,6113.5027,6130.2997,6237.731,6322.3945,,,
-0.11358,0.1153,0.4338,0.17542,0.79624,,40.4066,10.3148,6152.5989,6142.8941,6128.8861,6117.5615,6131.3123,6236.1149,6320.1922,,,
0.032001,-0.081615,0.40713,0.13171,0.65331,,42.4802,7.6916,6154.4293,6145.657,6132.5366,6121.4214,6132.3624,6234.5699,6318.0452,,,
0.028418,0.060428,0.17629,0.16016,1.2128,,44.3574,5.4497,6156.2328,6148.2357,6135.9495,6125.0803,6133.44,6233.0901,6315.9498,,,
0.28572,0.31422,0.46202,0.26424,4.3617,,46.628,5.5748,6163.3019,6153.5456,6141.1358,6130.0669,6135.1655,6231.9881,6314.1152,,,
0.77475,1.0627,1.0089,1.3508,5.1537,,75.4293,11.0266,6183.9679,6166.5918,6151.6564,6139.1367,6138.7001,6231.8556,6312.9388,,,
-1.8655,-1.1052,-0.76266,-0.33216,3.8201,,42.4042,-1.4248,6159.0353,6156.1515,6146.3456,6136.2828,6137.5421,6229.4262,6310.2399,,,
0.40709,-1.466,-0.39054,0.015001,4.446,,47.2834,-6.4451,6150.7035,6152.1312,6144.8074,6136.0692,6137.4048,6227.5374,6307.9061,,,
2.6077,3.0255,2.178,2.3581,7.3146,,65.0149,10.7124,6198.469,6177.9256,6163.4564,6151.1102,6143.5458,6228.8535,6307.7219,,,
-0.10645,2.4985,1.7784,2.2486,7.0159,,66.848,19.5751,6228.0793,6197.8118,6178.9369,6164.0807,6149.1832,6230.0108,6307.4515,,,
-0.26943,-0.3756,0.72382,1.74,5.7059,,66.2108,21.4224,6242.1729,6211.0024,6190.3648,6174.2025,6153.9352,6230.8098,6306.9602,,,
0.13763,-0.13217,2.7798,1.9959,6.0167,,66.5984,21.9907,6254.4453,6223.3638,6201.4429,6184.1823,6158.8393,6231.7639,6306.5897,,,
-0.3061,-0.16889,2.0497,1.6512,5.8287,,62.5093,18.1227,6256.2202,6229.9831,6208.7338,6191.3811,6162.7974,6232.3185,6305.9696,,,
-0.14218,-0.44784,-0.68526,1.4778,4.8665,,61.275,12.9528,6254.4368,6233.7807,6214.0008,6197.0467,6166.2512,6232.6858,6305.2398,,,
0.0049593,-0.13723,-0.57449,1.1937,5.5848,,60.0562,8.3839,6253.3512,6236.9442,6218.6482,6202.2023,6169.5818,6233.0521,6304.5238,,,
0.29626,0.30124,-0.010526,0.71322,8.4772,,62.638,6.7364,6258.8008,6242.8998,6225.0297,6208.6306,6173.508,6233.7778,6304.0625,,,
-0.53751,-0.24283,-0.68466,2.0761,0.55016,,58.0972,0.32579,6251.2005,6241.6453,6226.401,6211.2372,6175.9586,6233.8218,6303.161,,,
0.10471,-0.43335,-0.27541,1.7687,0.93015,,58.5095,-3.6001,6248.3104,6241.8062,6228.4171,6214.2175,6178.5693,6233.9942,6302.358,,,
-0.84773,-0.74391,-0.98002,-1.6586,0.15032,,51.1675,-13.3426,6228.7436,6232.3159,6223.5662,6211.8739,6179.0022,6233.1153,6300.8646,,,
0.79633,-0.05815,-0.19644,-0.76981,1.0142,,51.3011,-13.1441,6232.129,6233.513,6225.483,6214.4478,6181.3512,6233.2299,6300.0439,,,
0.097453,0.89456,-0.39428,-0.40476,0.9262,,66.459,-12.2103,6236.4127,6235.5979,6227.9201,6217.3557,6183.8464,6233.4625,6299.3146,,,
-0.069976,0.027409,0.073926,-0.61124,1.5503,,63.5907,-12.1705,6237.8118,6236.5092,6229.5063,6219.5704,6186.0724,6233.6041,6298.537,,,
0.054161,-0.015853,0.023388,-0.25209,1.5285,,39.3817,-11.6763,6239.8712,6237.8694,6231.3168,6221.896,6188.3437,6233.8097,6297.8146,,,
0.10314,0.15736,0.98261,-0.007039,1.6332,,42.163,-10.506,6243.3908,6240.1531,6233.7059,6224.6136,6190.7785,6234.1388,6297.1869,,,
-0.14655,-0.043562,0.037987,-0.15853,1.3002,,43.6052,-10.9404,6242.6839,6240.3562,6234.6514,6226.1999,6192.7585,6234.28,6296.4463,,,
-0.21486,-0.3611,-0.27414,-0.66734,1.3925,,38.9915,-12.8754,6237.7426,6238.0842,6233.8025,6226.358,6194.1351,6234.1529,6295.5379,,,
-0.1299,-0.34448,-0.33394,-0.26026,1.4722,,40.9543,-14.9411,6231.7517,6234.7543,6232.0484,6225.7306,6195.1404,6233.8681,6294.5343,,,
-0.49053,-0.6198,-0.87652,-0.85334,0.91536,,37.3079,-19.808,6217.5878,6226.4826,6226.6999,6222.2572,6194.9098,6232.9848,6293.14,,,
0.59312,0.099682,-0.39133,0.58744,1.2517,,45.4839,-17.5507,6220.3819,6226.3894,6226.6087,6222.6108,6196.1278,6232.8459,6292.2503,,,
-0.55638,0.033445,-0.80016,-0.76247,0.68791,,36.7273,-20.0132,6210.6979,6220.015,6222.1988,6219.6317,6195.9397,6232.0238,6290.9136,,,
0.22855,-0.32911,-0.35935,-0.63251,0.68731,,44.4646,-19.0319,6208.9586,6217.3723,6220.109,6218.2839,6196.3138,6231.4982,6289.782,,,
-0.52502,-0.29767,-0.75356,-1.085,0.27257,,38.4615,-21.8646,6196.9391,6209.2864,6214.2078,6213.9616,6195.3956,6230.3378,6288.2339,,,
0.19618,-0.32987,-0.068667,-0.94459,0.43715,,49.1185,-21.1855,6192.9627,6204.8725,6210.5581,6211.2043,6194.9883,6229.4402,6286.8667,,,
-0.00016168,0.19602,-0.65805,-1.0468,0.40845,,37.2661,-19.8395,6190.3085,6201.2593,6207.3634,6208.7087,6194.5966,6228.5602,6285.5175,,,
-0.11593,-0.11609,-0.21805,-1.0165,0.0063133,,34.2171,-19.0148,6186.149,6196.9994,6203.6717,6205.7678,6193.9391,6227.5557,6284.0912,,,
0.19683,0.080679,-0.24962,-0.60807,-0.5672,,38.5226,-16.0494,6187.4293,6195.725,6201.9615,6204.2652,6193.7842,6226.8118,6282.8448,,,
-0.32973,-0.13354,-0.053783,-0.80694,0.98884,,34.338,-16.0183,6181.4795,6190.9714,6197.9138,6200.9618,6192.8351,6225.6785,6281.3446,,,
0.0066455,-0.3231,-0.24285,-0.31135,0.58607,,32.6279,-15.1341,6177.6497,6187.1566,6194.4233,6198.0121,6191.9392,6224.5757,6279.8697,,,
0.16434,0.171,-0.078739,-0.73627,-1.8092,,36.8516,-12.4851,6178.4765,6185.879,6192.6367,6196.3091,6191.4761,6223.6956,6278.5487,,,
0.50727,0.67245,0.54469,0.32546,-1.2059,,46.7298,-6.1333,6189.4776,6190.5337,6194.9921,6197.7539,6192.2605,6223.4537,6277.6603,,,
-0.86888,-0.36601,-0.52472,-0.77303,-1.7997,,39.4945,-8.6695,6178.8218,6184.5294,6190.3068,6193.9212,6190.8978,6222.1479,6276.0689,,,
-1.5834,-2.4385,-1.776,-1.8288,-3.4875,,32.2122,-22.1797,6139.2178,6161.8895,6174.0197,6181.1677,6185.7649,6218.9373,6273.2072,,,
0.58383,-1.0088,-1.2091,-1.449,-2.626,,31.9631,-24.8493,6124.6086,6149.7987,6164.191,6172.9984,6182.2208,6216.4908,6270.852,,,
-0.17964,0.40313,-1.5483,-1.6259,-2.6625,,34.2014,-26.4409,6111.219,6137.9153,6154.2221,6164.5643,6178.3863,6213.8759,6268.383,,,
-0.20216,-0.38144,-2.2433,-1.7108,-2.8641,,30.1837,-27.3856,6098.1927,6125.9562,6143.9619,6155.762,6174.2197,6211.0693,6265.7838,,,
-0.58101,-0.78199,-1.9594,-2.4738,-3.7137,,29.9434,-30.7458,6077.7485,6109.7569,6130.5741,6144.438,6168.8331,6207.6196,6262.7517,,,
0.34091,-0.24209,-0.042409,-1.8176,-2.8634,,31.6504,-28.2441,6070.979,6100.2447,6121.4324,6136.1525,6164.4647,6204.6457,6260.0323,,,
0.19926,0.54084,-0.42458,-1.6285,-2.7716,,33.945,-23.2213,6070.4893,6094.6566,6114.9421,6129.8056,6160.741,6201.9698,6257.5088,,,
0.046626,0.24598,-0.19887,-1.7441,-1.8946,,35.1561,-18.0079,6071.1062,6090.599,6109.6168,6124.3326,6157.2743,6199.4028,6255.0563,,,
0.058956,0.10561,0.062252,-2.1824,-2.6123,,33.5516,-12.8117,6072.7108,6087.9301,6105.4047,6119.7219,6154.0839,6196.9576,6252.6836,,,
0.070936,0.12993,0.71842,-1.2551,-2.6381,,36.4887,-7.7762,6075.2172,6086.5301,6102.2579,6115.9608,6151.1877,6194.6462,6250.3994,,,
0.24983,0.32094,0.627,0.58432,-2.3265,,39.2062,-1.6991,6081.9515,6088.1464,6101.4031,6114.0045,6149.0007,6192.6813,6248.3467,,,
0.36552,0.61626,0.79397,0.36601,-2.0226,,41.2702,5.6212,6093.8676,6093.5198,6103.4402,6114.3565,6147.7733,6191.1965,6246.6163,,,
-0.41682,-0.052827,0.32706,0.12754,-2.5315,,33.0433,7.2257,6093.3118,6093.2798,6102.0352,6112.2463,6145.5939,6189.2362,6244.5711,,,
-0.064345,-0.4809,0.20343,0.2658,-2.4513,,38.5255,7.9014,6091.6345,6092.3708,6100.3158,6109.9638,6143.3463,6187.2371,6242.501,,,
-0.021188,-0.085519,0.11118,0.8304,-2.2619,,56.5658,8.2772,6090.0863,6091.3925,6098.6501,6107.7758,6141.1363,6185.252,6240.4412,,,
-0.58338,-0.60444,-0.72087,-0.098391,-2.7057,,39.321,4.0589,6077.2176,6084.1356,6092.7538,6102.4143,6137.6203,6182.603,6237.9384,,,
0.83401,0.24577,-0.25745,0.53447,-1.4107,,53.5719,8.1469,6085.4617,6087.3746,6093.9033,6102.3701,6136.2215,6181.006,6236.1373,,,
0.33481,1.1716,0.49539,0.82406,-1.6638,,59.9194,13.3742,6097.7678,6093.7392,6097.4629,6104.2758,6135.6787,6179.845,6234.6305,,,
-0.024337,0.31039,0.53562,0.74013,-1.1377,,69.1456,16.2133,6105.4752,6098.6757,6100.3913,6105.8581,6135.0987,6178.6776,6233.124,,,
-0.057181,-0.081504,0.49943,0.61116,-1.4196,,64.812,17.1132,6109.4468,6102.0783,6102.5161,6106.9564,6134.4043,6177.464,6231.5911,,,
0.42927,0.37184,1.5231,0.79125,-0.47385,,67.1177,20.5099,6120.8479,6109.6368,6107.6579,6110.451,6134.7669,6176.7944,6230.4264,,,
-0.30926,0.11868,0.37201,0.1136,-0.97591,,61.2383,19.4699,6122.1152,6112.3665,6109.7819,6111.8033,6134.3701,6175.7619,6229.0254,,,
-0.08425,-0.39325,-0.047204,0.44795,-1.0592,,59.2975,17.4257,6121.2402,6113.6617,6110.9954,6112.5354,6133.7866,6174.6476,6227.5746,,,
0.33205,0.24752,0.30911,0.84638,-0.61543,,61.9008,18.0718,6127.4301,6118.4159,6114.5972,6115.133,6134.0228,6173.9577,6226.4121,,,
-0.065311,0.26653,0.30095,0.80187,-0.87545,,58.4428,17.2235,6130.2201,6121.5767,6117.2476,6117.1012,6134.0925,6173.2021,6225.2119,,,
0.14456,0.079156,0.016603,1.54,-0.40376,,55.974,17.0879,6135.0367,6125.7754,6120.6754,6119.7268,6134.5073,6172.6371,6224.1452,,,
-0.173,-0.028684,0.15331,0.5259,-0.58266,,59.9213,14.8781,6134.7045,6127.2781,6122.346,6121.09,6134.489,6171.8728,6222.9517,,,
-0.44261,-0.61484,-0.2059,-0.25301,-1.1851,,53.975,9.3417,6125.433,6123.5712,6120.414,6119.7376,6133.4067,6170.586,6221.4145,,,
-0.34027,-0.78138,-0.87462,-0.56822,-2.0184,,49.8265,2.8023,6112.3253,6116.76,6116.126,6116.535,6131.5519,6168.9132,6219.6224,,,
0.50607,0.16408,-0.30787,-0.0078465,-0.65936,,63.1454,2.554,6113.8535,6116.7873,6116.224,6116.5707,6130.9777,6167.8835,6218.2619,,,
-0.12441,0.38103,-0.57562,-0.55911,0.81336,,51.7839,1.3536,6112.3357,6115.426,6115.3585,6115.8783,6130.1276,6166.7234,6216.8187,,,
-0.15796,-0.28217,-0.56064,-0.40819,0.069889,,44.1787,-0.64417,6108.1071,6112.5576,6113.3949,6114.3327,6128.9324,6165.3952,6215.2668,,,
0.12033,-0.037811,0.0016375,-0.20427,0.37062,,46.5437,-0.86691,6107.7348,6111.5453,6112.5943,6113.6334,6128.0719,6164.2387,6213.8327,,,
0.18667,0.30723,0.53039,-0.34887,0.76168,,50.2393,0.55473,6111.2865,6112.7898,6113.3188,6114.0864,6127.6922,6163.3308,6212.5686,,,
-0.30057,-0.11446,-0.27645,-0.58346,1.0459,,39.1477,-0.87101,6107.5243,6110.4644,6111.6539,6112.7448,6126.6062,6162.0767,6211.0776,,,
-0.16918,-0.46924,-0.32115,-0.89492,0.53224,,40.9136,-2.9747,6101.5762,6106.6854,6108.9072,6110.5482,6125.1582,6160.6431,6209.4697,,,
0.28179,0.11213,0.11788,-0.44343,0.61504,,46.906,-1.8788,6103.3308,6106.7135,6108.6488,6110.195,6124.4398,6159.5777,6208.1103,,,
-0.042248,0.23942,-0.044703,-0.043066,0.52566,,40.4789,-1.3502,6103.6405,6106.2674,6108.1002,6109.6298,6123.6484,6158.4823,6206.7348,,,
-0.069787,-0.11201,-0.30057,0.22822,0.39632,,40.4247,-1.4162,6102.427,6105.1279,6107.0877,6108.7127,6122.721,6157.3242,6205.3211,,,
